BookId	Author	WikipediaLink	WikidataId	DateOfBirth	DateOfDeath	CountryOfCitizenship	Occupation	LanguagesSpokenWrittenOrSigned	Genre	FieldOfWork	MemberOf	EducatedAt	InfluencedBy
12537	Turner, Dawson	https://en.wikipedia.org/wiki/Dawson_Turner	Q2628753	1775-10-18T00:00:00Z	1858-06-20T00:00:00Z	United Kingdom of Great Britain and Ireland	botanist	English	None	None	Royal Society	Paston College	None
59775	Darlington, W. A. (William Aubrey)	https://en.wikipedia.org/wiki/William_Aubrey_Darlington	Q8004674	1890-01-01T00:00:00Z	1979-01-01T00:00:00Z	United Kingdom	journalist	English	None	None	None	None	None
48890	Schechter, S. (Solomon)	http://en.wikipedia.org/wiki/Solomon_Schechter	Q1391460	1847-12-07T00:00:00Z	1915-11-19T00:00:00Z	United States of America	rabbi	English	None	Cairo Geniza	None	Humboldt University of Berlin	None
26376	Anacreon	http://en.wikipedia.org/wiki/Anacreon	Q213484	-0569-01-01T00:00:00Z	-0484-01-01T00:00:00Z	None	poet	Ionic Greek	None	None	None	None	None
35842	Leitz, Ernst	http://de.wikipedia.org/wiki/Ernst_Leitz_senior	Q880927	1843-04-26T00:00:00Z	1920-09-12T00:00:00Z	Germany	entrepreneur	German	None	None	None	None	None
57624	Cameron, Verney Lovett	https://en.wikipedia.org/wiki/Verney_Lovett_Cameron	Q919145	1844-07-01T00:00:00Z	1894-03-24T00:00:00Z	United Kingdom of Great Britain and Ireland	explorer	English	None	None	None	None	None
51303	Fock, Gorch	https://de.wikipedia.org/wiki/Gorch_Fock	Q298350	None	None	None	None	None	None	None	None	None	None
14606	Brady, Cyrus Townsend	https://en.wikipedia.org/wiki/Cyrus_Townsend_Brady	Q5201150	1861-12-20T00:00:00Z	1920-01-24T00:00:00Z	United States of America	journalist	None	None	None	None	None	None
44096	Hudson, G. V. (George Vernon)	https://en.wikipedia.org/wiki/George_Vernon_Hudson	Q2064874	1867-04-20T00:00:00Z	1946-04-05T00:00:00Z	New Zealand	entomologist	English	None	entomology	None	None	None
36095	Karolides, Paulos	http://el.wikipedia.org/wiki/%CE%A0%CE%B1%CF%8D%CE%BB%CE%BF%CF%82_%CE%9A%CE%B1%CF%81%CE%BF%CE%BB%CE%AF%CE%B4%CE%B7%CF%82	Q7155963	1849-01-01T00:00:00Z	1930-07-26T00:00:00Z	Greece	university teacher	Modern Greek	None	history of Greece	None	University of Strasbourg	None
57645	Toohey, John Peter	https://en.wikipedia.org/wiki/John_Peter_Toohey	Q1701404	1879-09-18T00:00:00Z	1946-11-17T00:00:00Z	United States of America	author	None	None	None	None	None	None
52109	Kierkegaard, Søren	https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard	Q6512	1813-05-05T00:00:00Z	1855-11-11T00:00:00Z	Denmark	literary critic	German	essay	philosophy	None	Østre Borgerdyd school	[['Q9554', 'Martin Luther'], ['Q9235', 'Georg Wilhelm Friedrich Hegel'], ['Q868', 'Aristotle'], ['Q726374', 'Jacob Peter Mynster'], ['Q60070', 'Friedrich Wilhelm Joseph Schelling'], ['Q9312', 'Immanuel Kant'], ['Q76510', 'Christian Wolff'], ['Q8018', 'Augustine of Hippo'], ['Q76499', 'Johann Georg Hamann'], ['Q34628', 'Gotthold Ephraim Lessing']]
3947	Vigny, Alfred de	https://en.wikipedia.org/wiki/Alfred_de_Vigny	Q309702	1797-08-23T00:00:00Z	1863-09-17T00:00:00Z	French	writer	French	poetry	None	Académie Française	Lycée Henri-IV	None
6125	Riis, Jacob A. (Jacob August)	https://en.wikipedia.org/wiki/Jacob_Riis	Q379211	1849-05-03T00:00:00Z	1914-05-26T00:00:00Z	United States of America	journalist	Danish	None	reform movement	None	None	None
15703	Benedictsson, Victoria	http://en.wikipedia.org/wiki/Victoria_Benedictsson	Q273950	1850-03-06T00:00:00Z	1888-07-23T00:00:00Z	Sweden	writer	Swedish	None	None	None	None	None
12850	Tyson, Edward	https://en.wikipedia.org/wiki/Edward_Tyson	Q1293932	1651-01-20T00:00:00Z	1708-08-01T00:00:00Z	Great Britain	zoologist	None	None	None	Royal Society	University of Oxford	None
6559	Olmstead, A. T. (Albert Ten Eyck)	https://en.wikipedia.org/wiki/Albert_T._Olmstead	Q1696727	1880-03-23T00:00:00Z	1945-04-11T00:00:00Z	United States of America	historian	English	None	None	None	None	None
58853	Badham, David	https://en.wikipedia.org/wiki/Charles_David_Badham	Q5076747	1805-08-27T00:00:00Z	1857-07-14T00:00:00Z	England	mycologist	English	None	None	Royal College of Physicians	Pembroke College	None
6358	Pollard, A. F. (Albert Frederick)	https://en.wikipedia.org/wiki/Albert_Pollard	Q4711022	1869-12-16T00:00:00Z	1948-08-03T00:00:00Z	United Kingdom	historian	English	None	None	None	Portsmouth Grammar School	None
11533	Theocritus	https://en.wikipedia.org/wiki/Theocritus	Q219484	http://www.wikidata.org/.well-known/genid/47981cfa79cb14bcac7a427e3c97f206	-0259-01-01T00:00:00Z	None	epigrammatist	Ancient Greek	None	None	None	None	None
64730	Public Library of Fort Wayne and Allen County	https://en.wikipedia.org/wiki/Allen_County_Public_Library	Q4731600	None	None	None	None	None	None	None	None	None	None
12622	MacCarthy, Denis Florence	https://en.wikipedia.org/wiki/Denis_Florence_MacCarthy	Q5257239	1817-05-26T00:00:00Z	1882-04-07T00:00:00Z	Republic of Ireland	poet	English	None	None	None	Maynooth University	None
22006	Drachmann, Holger	https://en.wikipedia.org/wiki/Holger_Drachmann	Q966764	1846-10-09T00:00:00Z	1908-01-14T00:00:00Z	Denmark	poet	Danish	lyric poetry	None	Skagen Painters	Royal Danish Academy of Fine Arts	None
62606	Bertram, James Glass	https://en.wikipedia.org/wiki/James_Glass_Bertram	Q6134671	1824-01-01T00:00:00Z	1892-03-03T00:00:00Z	United Kingdom of Great Britain and Ireland	writer	English	None	None	None	None	None
6386	Suetonius	https://en.wikipedia.org/wiki/Suetonius	Q10133	0069-01-01T00:00:00Z	0140-01-01T00:00:00Z	Ancient Rome	writer	Latin	biography	None	None	None	None
10967	Kreisler, Fritz	https://en.wikipedia.org/wiki/Fritz_Kreisler	Q78517	1875-02-02T00:00:00Z	1962-01-29T00:00:00Z	Austria-Hungary	violinist	English	opera	None	None	University of Music and Performing Arts Vienna	None
42205	Nutt, Alfred Trübner	https://en.wikipedia.org/wiki/Alfred_Nutt	Q4723228	1856-11-22T00:00:00Z	1910-05-21T00:00:00Z	None	publisher	English	None	None	None	None	None
16950	Rossetti, Christina Georgina	http://en.wikipedia.org/wiki/Christina_Rossetti	Q236596	1830-12-05T00:00:00Z	1894-12-29T00:00:00Z	United Kingdom of Great Britain and Ireland	writer	English	None	poetry	None	None	None
16921	Norton, Andre	http://en.wikipedia.org/wiki/Andre_Norton	Q235899	1912-02-17T00:00:00Z	2005-03-17T00:00:00Z	United States of America	children's writer	English	fantasy	None	None	Collinwood High School	None
1222	Cobb, Irvin S. (Irvin Shrewsbury)	https://en.wikipedia.org/wiki/Irvin_S._Cobb	Q596383	1876-06-23T00:00:00Z	1944-03-10T00:00:00Z	United States of America	film actor	English	None	None	None	None	None
20638	Antin, Mary	http://en.wikipedia.org/wiki/Mary_Antin	Q433755	1881-06-13T00:00:00Z	1949-05-15T00:00:00Z	United States of America	writer	English	None	None	None	Columbia University	None
3727	Richardson, Henry Handel	https://en.wikipedia.org/wiki/Henry_Handel_Richardson	Q443398	1870-01-03T00:00:00Z	1946-03-20T00:00:00Z	Australia	writer	English	None	None	None	Presbyterian Ladies' College	None
34176	Hulme, F. Edward (Frederick Edward)	http://en.wikipedia.org/wiki/Frederick_Edward_Hulme	Q1452860	1841-01-01T00:00:00Z	1909-04-10T00:00:00Z	United Kingdom of Great Britain and Ireland	botanist	English	None	None	None	None	None
34387	Oliveira Martins, J. P. (Joaquim Pedro)	https://en.wikipedia.org/wiki/Joaquim_Pedro_de_Oliveira_Martins	Q1399091	1845-04-30T00:00:00Z	1894-08-24T00:00:00Z	Kingdom of Portugal	writer	Portuguese	None	None	None	None	None
17933	Jacob, Violet	https://en.wikipedia.org/wiki/Violet_Jacob	Q543788	1863-09-01T00:00:00Z	1946-09-09T00:00:00Z	United Kingdom	poet	English	None	poetry	None	None	None
61462	American Chemical Society	https://en.wikipedia.org/wiki/American_Chemical_Society	Q247556	None	None	None	None	None	None	chemistry	ORCID, Inc.	None	None
52111	Baena, Nuno	https://eo.wikipedia.org/wiki/Nuno_Baena	Q12353330	1865-01-01T00:00:00Z	1922-11-11T00:00:00Z	Brazil	Esperantist	Esperanto	None	None	None	None	None
28550	Moore, C. L. (Catherine Lucile)	http://en.wikipedia.org/wiki/C._L._Moore	Q242530	1911-01-24T00:00:00Z	1987-04-04T00:00:00Z	United States of America	screenwriter	English	fantasy	None	None	University of Southern California	None
17866	Piper, H. Beam	http://en.wikipedia.org/wiki/H._Beam_Piper	Q1364100	1904-03-23T00:00:00Z	1964-11-04T00:00:00Z	United States of America	novelist	American English	speculative fiction	None	None	None	None
27199	Fletcher, John Gould	http://en.wikipedia.org/wiki/John_Gould_Fletcher	Q3444832	1886-01-03T00:00:00Z	1950-05-10T00:00:00Z	United States of America	autobiographer	English	None	None	American Academy of Arts and Letters	Harvard University	None
40748	Kosztolányi, Dezső	https://hu.wikipedia.org/wiki/Kosztol%C3%A1nyi_Dezs%C5%91	Q27610	1885-03-29T00:00:00Z	1936-11-03T00:00:00Z	Hungary	essayist	German	None	Hungarian literature	Hungarian PEN Club	None	None
30460	Zhuge, Liang	http://zh.wikipedia.org/wiki/%E8%AF%B8%E8%91%9B%E4%BA%AE	Q198211	0181-01-01T00:00:00Z	0234-08-23T00:00:00Z	Shu Han	military engineer	Chinese	None	None	None	None	None
65621	Harvie-Brown, J. A. (John Alexander)	https://en.wikipedia.org/wiki/John_Alexander_Harvie-Brown	Q18160421	1844-08-27T00:00:00Z	1916-07-26T00:00:00Z	United Kingdom of Great Britain and Ireland	ornithologist	English	None	None	Royal Society of Edinburgh	Merchiston Castle School	None
58149	Briand, Aristide	https://en.wikipedia.org/wiki/Aristide_Briand	Q179888	1862-03-28T00:00:00Z	1932-03-07T00:00:00Z	France	journalist	French	None	politician	Hellenic Philological Society of Constantinople	None	None
23849	Tang, Xianzu	http://en.wikipedia.org/wiki/Tang_Xianzu	Q945333	1550-09-24T00:00:00Z	1616-07-29T00:00:00Z	Ming dynasty	playwright	Chinese	None	None	None	None	None
7825	Archimedes	https://en.wikipedia.org/wiki/Archimedes	Q8739	-0286-01-01T00:00:00Z	-0211-01-01T00:00:00Z	ancient Syracuse	astronomer	Ancient Greek	None	mathematics	None	None	None
62871	Mantell, Gideon Algernon	https://en.wikipedia.org/wiki/Gideon_Mantell	Q348455	1790-02-03T00:00:00Z	1852-11-10T00:00:00Z	United Kingdom of Great Britain and Ireland	obstetrician	English	None	botany	Royal Society	Royal College of Surgeons of England	None
14801	Jahnsson, Evald Ferdinand	https://fi.wikipedia.org/wiki/Evald_Ferdinand_Jahnsson	Q11859138	1844-09-22T00:00:00Z	1895-09-07T00:00:00Z	Grand Duchy of Finland	priest	Finnish	None	None	None	None	None
16574	Tupper, Martin Farquhar	http://en.wikipedia.org/wiki/Martin_Farquhar_Tupper	Q1237247	1810-07-17T00:00:00Z	1889-11-01T00:00:00Z	United Kingdom of Great Britain and Ireland	poet	English	None	None	Royal Society	University of Oxford	None
65747	Ziemssen, Ludwig	https://de.wikipedia.org/wiki/Ludwig_Ziemssen	Q1875223	1823-09-29T00:00:00Z	1895-01-03T00:00:00Z	Germany	writer	German	None	None	None	None	None
37710	Baldwin, Faith	http://en.wikipedia.org/wiki/Faith_Baldwin	Q5431144	1893-10-01T00:00:00Z	1978-03-18T00:00:00Z	United States of America	novelist	None	None	None	None	None	None
64097	Maubray, John	https://en.wikipedia.org/wiki/John_Maubray	Q1700993	1700-01-01T00:00:00Z	1732-10-17T00:00:00Z	Great Britain	physician	None	None	None	None	None	None
27645	Hasse, Henry	https://en.wikipedia.org/wiki/Henry_Hasse	Q5722707	1913-01-01T00:00:00Z	1977-01-01T00:00:00Z	United States of America	science fiction writer	None	None	None	None	None	None
43421	Culin, Stewart	https://en.wikipedia.org/wiki/Stewart_Culin	Q2889722	1858-07-13T00:00:00Z	1929-04-08T00:00:00Z	United States of America	scientific explorer	None	None	None	None	None	None
14463	Macklin, Charles	https://en.wikipedia.org/wiki/Charles_Macklin	Q2411008	1699-09-26T00:00:00Z	1797-07-11T00:00:00Z	Republic of Ireland	actor	English	None	None	None	None	None
40387	Martineau, James	http://en.wikipedia.org/wiki/James_Martineau	Q1680771	1805-04-21T00:00:00Z	1900-01-11T00:00:00Z	United Kingdom of Great Britain and Ireland	philosopher	None	None	None	American Academy of Arts and Sciences	Harris Manchester College	None
6970	Macé, Jean	https://fr.wikipedia.org/wiki/Jean_Macé	Q3173305	1815-08-22T00:00:00Z	1894-12-13T00:00:00Z	France	children's writer	French	None	None	None	Collège Stanislas de Paris	None
5035	Harding, Warren G. (Warren Gamaliel)	https://en.wikipedia.org/wiki/Warren_G._Harding	Q35286	1865-11-02T00:00:00Z	1923-08-02T00:00:00Z	United States of America	statesperson	English	None	None	None	Ohio Central College	None
42758	Le Blond, Aubrey, Mrs.	https://en.wikipedia.org/wiki/Elizabeth_Hawkins-Whitshed	Q1331134	1860-06-26T00:00:00Z	1934-07-27T00:00:00Z	United Kingdom	autobiographer	English	None	None	None	None	None
19317	Hamilton, Ian	http://en.wikipedia.org/wiki/Ian_Standish_Monteith_Hamilton	Q699617	1853-01-16T00:00:00Z	1947-10-12T00:00:00Z	United Kingdom	military personnel	English	None	None	None	Royal Military College, Sandhurst	None
10943	Futrelle, Jacques	https://en.wikipedia.org/wiki/Jacques_Futrelle	Q763341	1875-04-09T00:00:00Z	1912-04-15T00:00:00Z	United States of America	writer	English	None	None	None	None	None
28237	Doudney, Sarah	https://en.wikipedia.org/wiki/Sarah_Doudney	Q4945138	1841-01-15T00:00:00Z	1926-12-08T00:00:00Z	United Kingdom of Great Britain and Ireland	writer	English	None	None	None	None	None
3604	Stevens, Doris	https://en.wikipedia.org/wiki/Doris_Stevens	Q3037079	1892-10-26T00:00:00Z	1963-03-22T00:00:00Z	United States of America	suffragist	None	None	None	Silent Sentinels	Oberlin College	None
1909	Seward, A. C. (Albert Charles)	http://en.wikipedia.org/wiki/Albert_Charles_Seward	Q951610	1863-10-09T00:00:00Z	1941-04-11T00:00:00Z	United Kingdom	botanist	English	None	None	American Academy of Arts and Sciences	St John's College	None
6065	Goddard, Charles	https://en.wikipedia.org/wiki/Charles_Goddard_(playwright)	Q5078064	1879-11-26T00:00:00Z	1951-01-11T00:00:00Z	United States of America	playwright	None	None	None	None	None	None
10163	Snouck Hurgronje, C. (Christiaan)	https://en.wikipedia.org/wiki/Christiaan_Snouck_Hurgronje	Q731829	1857-02-08T00:00:00Z	1936-06-26T00:00:00Z	Kingdom of the Netherlands	scientist	Dutch	None	None	Royal Netherlands Academy of Arts and Sciences	Nederlands-Indische Bestuursacademie	None
44830	Kanner, Heinrich	http://de.wikipedia.org/wiki/Heinrich_Kanner	Q1597948	1864-11-09T00:00:00Z	1930-02-15T00:00:00Z	Austria	journalist	German	None	None	None	None	None
20623	Sand, Maurice	https://en.wikipedia.org/wiki/Maurice_Sand	Q1385973	1823-06-30T00:00:00Z	1889-09-04T00:00:00Z	France	entomologist	French	None	None	None	None	None
59815	Ely, Richard T. (Richard Theodore)	https://en.wikipedia.org/wiki/Richard_T._Ely	Q770901	1854-04-13T00:00:00Z	1943-10-04T00:00:00Z	United States of America	economist	None	None	None	None	Heidelberg University	None
29244	Withers, Alexander Scott	http://en.wikipedia.org/wiki/Alexander_Scott_Withers	Q4720046	1792-10-12T00:00:00Z	1865-01-23T00:00:00Z	United States of America	historian	None	None	None	None	None	None
8148	Baroja, Pío	https://es.wikipedia.org/wiki/P%C3%ADo_Baroja	Q220980	1872-12-28T00:00:00Z	1956-10-30T00:00:00Z	Spain	playwright	Spanish	novel	None	Royal Spanish Academy	Universidad Central	None
33677	Royce, Josiah	http://en.wikipedia.org/wiki/Josiah_Royce	Q471260	1855-11-20T00:00:00Z	1916-09-14T00:00:00Z	United States of America	philosopher	English	None	None	American Academy of Arts and Sciences	University of California, Berkeley	[['Q187520', 'Charles Sanders Peirce']]
14178	Uildriks, Frederike van	https://nl.wikipedia.org/wiki/Frederike_van_Uildriks	Q3915086	1854-05-31T00:00:00Z	1919-07-12T00:00:00Z	Kingdom of the Netherlands	teacher	None	None	None	None	None	None
13484	Blackmore, Richard, Sir	https://en.wikipedia.org/wiki/Richard_Blackmore	Q1143200	1654-01-22T00:00:00Z	1729-10-09T00:00:00Z	Great Britain	poet	English	None	None	None	None	None
1999	Huxley, Aldous	https://en.wikipedia.org/wiki/Aldous_Huxley	Q81447	1894-07-26T00:00:00Z	1963-11-22T00:00:00Z	United Kingdom	prosaist	English	None	None	None	Eton College	[['Q76518', 'Hans Vaihinger']]
11431	Brewer, Ebenezer Cobham	https://en.wikipedia.org/wiki/E._Cobham_Brewer	Q3046803	1810-05-10T00:00:00Z	1897-03-06T00:00:00Z	England	lexicographer	English	None	None	None	Trinity Hall	None
7452	Yogananda, Paramahansa	https://en.wikipedia.org/wiki/Paramahansa_Yogananda	Q312549	1893-01-05T00:00:00Z	1952-03-07T00:00:00Z	British India	autobiographer	English	None	None	None	University of Calcutta	None
19378	Pickthall, Marmaduke William	https://en.wikipedia.org/wiki/Marmaduke_Pickthall	Q1191104	1875-04-07T00:00:00Z	1936-05-19T00:00:00Z	United Kingdom	Islamicist	English	None	None	None	Harrow School	None
58656	Payne, George Henry	https://en.wikipedia.org/wiki/George_Henry_Payne	Q23675921	1876-08-13T00:00:00Z	1945-03-03T00:00:00Z	None	None	None	None	None	None	City College of New York	None
32980	Howard, Kathleen	http://en.wikipedia.org/wiki/Kathleen_Howard	Q975874	1884-07-17T00:00:00Z	1956-08-15T00:00:00Z	Canada	opera singer	None	None	None	None	None	None
16027	Grey, George, Sir	http://en.wikipedia.org/wiki/George_Edward_Grey	Q76821	1812-04-14T00:00:00Z	1898-09-19T00:00:00Z	United Kingdom of Great Britain and Ireland	governor	English	None	None	None	Royal Grammar School	None
5164	Marsh, Richard	https://en.wikipedia.org/wiki/Richard_Marsh_%28author%29	Q3431022	1857-10-12T00:00:00Z	1915-08-09T00:00:00Z	United Kingdom of Great Britain and Ireland	crime writer	English	None	None	None	None	None
25178	Carcano, Giulio	https://it.wikipedia.org/wiki/Giulio_Carcano	Q676025	1812-08-07T00:00:00Z	1884-08-29T00:00:00Z	Kingdom of Italy	journalist	Italian	None	None	None	University of Pavia	None
1901	Long, William J. (William Joseph)	https://en.wikipedia.org/wiki/William_J._Long	Q8013274	1867-04-03T00:00:00Z	1952-01-01T00:00:00Z	United States of America	writer	English	None	None	None	None	None
14730	Goss, Charles Frederic	https://en.wikipedia.org/wiki/Charles_Frederic_Goss	Q5077825	1852-06-14T00:00:00Z	1930-05-07T00:00:00Z	United States of America	writer	None	None	None	None	Auburn Theological Seminary	None
11211	Lauder, Harry, Sir	https://en.wikipedia.org/wiki/Harry_Lauder	Q3127854	1870-08-04T00:00:00Z	1950-02-26T00:00:00Z	Scotland	songwriter	English	None	None	None	None	None
29409	Amari, Michele	https://it.wikipedia.org/wiki/Michele_Amari	Q703569	1806-07-07T00:00:00Z	1889-07-16T00:00:00Z	Kingdom of Italy	university teacher	Italian	None	None	Academy of Sciences of Turin	None	None
11467	Hamel, Hendrik	https://nl.wikipedia.org/wiki/Hendrik_Hamel	Q1191559	1630-01-01T00:00:00Z	1692-02-12T00:00:00Z	Netherlands	explorer	Dutch	None	None	None	None	None
5191	Rhodes, W. H. (William Henry)	https://en.wikipedia.org/wiki/William_Henry_Rhodes	Q8012130	1822-01-01T00:00:00Z	1876-01-01T00:00:00Z	United States of America	writer	None	None	None	None	Harvard Law School	None
31309	Rhoden, Emmy von	http://de.wikipedia.org/wiki/Emmy_von_Rhoden	Q1339023	1829-11-15T00:00:00Z	1885-04-07T00:00:00Z	Germany	writer	German	None	None	None	None	None
874	Vivian, Evelyn Charles	https://en.wikipedia.org/wiki/E._C._Vivian	Q926338	1882-10-19T00:00:00Z	1947-05-21T00:00:00Z	United Kingdom	journalist	British English	None	None	None	None	None
20299	Emerson, Nathaniel Bright	http://en.wikipedia.org/wiki/Nathaniel_Bright_Emerson	Q6969525	1839-07-01T00:00:00Z	1915-07-16T00:00:00Z	United States of America	physician	English	None	None	None	Harvard University	None
69	Slowinski, David	https://en.wikipedia.org/wiki/David_Slowinski	Q5239864	None	None	None	mathematician	None	None	number theory	None	None	None
61818	Redding, J. Saunders (Jay Saunders)	https://en.wikipedia.org/wiki/J._Saunders_Redding	Q41799670	1906-10-13T00:00:00Z	1988-03-02T00:00:00Z	United States of America	critic	None	None	None	None	None	None
